Row_Num,Brough,Block,Lot,maybe_issue
4500,BRONX,3943,7501,
4501,BRONX,3943,7501,
4502,BRONX,3943,7501,
4503,BRONX,3943,7501,
4504,BRONX,3943,7501,
4505,BRONX,3805,43,
4506,BRONX,3814,1,
4507,BRONX,3938,7501,
4508,BRONX,3938,7501,
4509,BRONX,3938,7501,
4510,BRONX,3938,7501,
4511,BRONX,3938,7501,
4515,BRONX,3938,7501,7
4516,BRONX,3938,7501,7
4517,BRONX,3969,39,3
4518,BRONX,3972,3,3
4519,BRONX,3971,40,4
4520,BRONX,3991,31,3
4521,BRONX,4301,16,1
4522,BRONX,4301,16,1
4523,BRONX,4325,21,2
4524,BRONX,4325,1,1
4525,BRONX,4320,22,2
4526,BRONX,4321,38,3
4527,BRONX,4321,42,4
4528,BRONX,4322,38,3
4529,BRONX,4061,2,2
4530,BRONX,4061,3,3
4531,BRONX,4093,32,3
4532,BRONX,3819,1,1
4533,BRONX,3820,77,7
4534,BRONX,3820,76,7
4535,BRONX,3944,7501,7
4536,BRONX,3962,7501,7
4537,BRONX,3962,7501,7
4538,BRONX,3944,7501,7
4539,BRONX,3944,7501,7
4540,BRONX,4093,32,3
4541,BRONX,4126,42,4
4542,BRONX,4125,30,3
4543,BRONX,4126,43,4
4544,BRONX,4126,45,4
4545,BRONX,4126,48,4
4546,BRONX,4266,60,6
4547,BRONX,4049,35,3
4548,BRONX,4054,51,5
4549,BRONX,4055,52,5
4550,BRONX,4055,152,1
4551,BRONX,4253,84,8
4552,BRONX,3943,7501,7
4553,BRONX,3943,7501,7
4554,BRONX,3943,7501,7
4555,BRONX,3943,7501,7
4556,BRONX,3972,53,5
4557,BRONX,3933,70,7
4558,BRONX,3947,1,1
4559,BRONX,3947,40,4
4563,BRONX,3948,47,
4564,BRONX,3943,7501,
4565,BRONX,3943,7501,
4566,BRONX,3938,7501,
4567,BRONX,3943,7501,
4568,BRONX,3943,7501,
4569,BRONX,3938,7501,
4570,BRONX,3938,7501,
4571,BRONX,3943,7501,
4572,BRONX,3938,7501,
4573,BRONX,3943,7501,
4574,BRONX,3944,7501,
4575,BRONX,3937,7501,
4576,BRONX,3944,7501,
4577,BRONX,3937,7501,
4578,BRONX,3944,7501,
4579,BRONX,3937,7501,
4580,BRONX,3944,7501,
4581,BRONX,3937,7501,
4582,BRONX,3937,7501,
4583,BRONX,3944,7501,
4584,BRONX,3944,7501,
4585,BRONX,3937,7501,
4586,BRONX,3944,7501,
4587,BRONX,3944,7501,
4588,BRONX,4026,24,
4589,BRONX,4256,3,
4590,BRONX,4256,8,
4591,BRONX,4256,14,
4592,BRONX,4033,24,
4593,BRONX,4032,35,
4594,BRONX,3929,7501,
4595,BRONX,3937,7501,
4596,BRONX,3936,25,
4597,BRONX,3937,7501,
4598,BRONX,4036,29,
4599,BRONX,4052,49,
4600,BRONX,4052,48,
4601,BRONX,4292,1,
4602,BRONX,4291,1,
4603,BRONX,4292,14,
4604,BRONX,4291,14,
4605,BRONX,4291,24,
4606,BRONX,4292,24,
4607,BRONX,4321,5,
4611,BRONX,4320,50,
4612,BRONX,4321,13,
4613,BRONX,4321,21,
4614,BRONX,4320,42,
4615,BRONX,3937,7501,
4616,BRONX,3937,7501,
4617,BRONX,3937,7501,
4618,BRONX,3805,7501,
4619,BRONX,3932,25,
4620,BRONX,3932,23,
4621,BRONX,3964,45,
4622,BRONX,3936,1,
4623,BRONX,3936,7,
4624,BRONX,3923,38,
4625,BRONX,3937,109,
4626,BRONX,3923,36,
4627,BRONX,3923,34,
4628,BRONX,3937,110,
4629,BRONX,3937,111,
4630,BRONX,3923,32,
4631,BRONX,3923,30,
4632,BRONX,3937,115,
4633,BRONX,3923,28,
4634,BRONX,3923,22,
4635,BRONX,3923,9,
4636,BRONX,3927,11,
4637,BRONX,4033,35,
4638,BRONX,4050,13,
4639,BRONX,4049,54,
4640,BRONX,4050,19,
4641,BRONX,4049,51,
4642,BRONX,4050,28,
4643,BRONX,4284,7501,
4644,BRONX,3937,7501,
4645,BRONX,3937,7501,
4646,BRONX,3937,7501,
4647,BRONX,3937,7501,
4648,BRONX,3937,7501,
4649,BRONX,3973,5,
4650,BRONX,3970,34,
4651,BRONX,3995,4,
4652,BRONX,3991,64,
4653,BRONX,3991,57,
4654,BRONX,2215,225,
4655,BRONX,2215,352,
4659,BRONX,2215,287,
4660,BRONX,2215,276,
4661,BRONX,2215,305,
4662,BRONX,3256,190,
4663,BRONX,3266,90,
4664,BRONX,3266,95,
4665,BRONX,3266,97,
4666,BRONX,3266,99,
4667,BRONX,3267,20,
4668,BRONX,3267,34,
4669,BRONX,5788,74,
4670,BRONX,5789,59,
4671,BRONX,3239,31,
4672,BRONX,3239,37,
4673,BRONX,3259,6,
4674,BRONX,3259,14,
4675,BRONX,3259,22,
4676,BRONX,3260,5,
4677,BRONX,3261,5,
4678,BRONX,3266,130,
4679,BRONX,3266,129,
4680,BRONX,3261,15,
4681,BRONX,3261,17,
4682,BRONX,3266,127,
4683,BRONX,3261,18,
4684,BRONX,3261,26,
4685,BRONX,3267,60,
4686,BRONX,3267,56,
4687,BRONX,3261,38,
4688,BRONX,3261,86,
4689,BRONX,3261,92,
4690,BRONX,3261,98,
4691,BRONX,3261,118,
4692,BRONX,3263,1,
4693,BRONX,3263,7,
4694,BRONX,3263,25,
4695,BRONX,5907,348,
4696,BRONX,3271,191,
4697,BRONX,5785,284,
4698,BRONX,5785,268,
4699,BRONX,3258,177,
4700,BRONX,5736,6,
4701,BRONX,5742,120,
4702,BRONX,5789,15,
4703,BRONX,5771,7501,
4707,BRONX,2215,494,
4708,BRONX,3258,50,
4709,BRONX,3261,130,
4710,BRONX,3261,124,
4711,BRONX,3262,109,
4712,BRONX,3262,106,
4713,BRONX,3262,97,
4714,BRONX,3262,88,
4715,BRONX,3258,13,
4716,BRONX,3258,228,
4717,BRONX,3258,222,
4718,BRONX,5703,209,
4719,BRONX,5703,203,
4720,BRONX,5703,197,
4721,BRONX,5701,113,
4722,BRONX,5701,117,
4723,BRONX,5703,192,
4724,BRONX,5707,20,
4725,BRONX,5705,25,
4726,BRONX,3252,260,
4727,BRONX,3252,310,
4728,BRONX,5764,642,
4729,BRONX,5771,57,
4730,BRONX,5770,69,
4731,BRONX,5779,810,
4732,BRONX,5779,815,
4733,BRONX,5779,820,
4734,BRONX,5780,940,
4735,BRONX,3240,11,
4736,BRONX,3239,84,
4737,BRONX,3239,73,
4738,BRONX,3256,53,
4739,BRONX,3259,1,
4740,BRONX,3256,60,
4741,BRONX,3256,64,
4742,BRONX,3256,172,
4743,BRONX,3260,64,
4744,BRONX,3256,176,
4745,BRONX,3260,64,
4746,BRONX,3257,1,
4747,BRONX,3261,57,
4748,BRONX,3257,33,
4749,BRONX,3261,46,
4750,BRONX,5746,584,
4751,BRONX,5746,567,
4755,BRONX,5732,924,
4756,BRONX,5747,590,
4757,BRONX,5747,628,
4758,BRONX,5732,941,
4759,BRONX,5789,24,
4760,BRONX,5901,1,
4761,BRONX,5902,193,
4762,BRONX,5795,518,
4763,BRONX,5903,283,
4764,BRONX,5800,1,
4765,BRONX,5799,46,
4766,BRONX,5904,100,
4767,BRONX,5904,86,
4768,BRONX,5920,653,
4769,BRONX,5919,448,
4770,BRONX,5920,670,
4771,BRONX,5919,460,
4772,BRONX,5743,2,
4773,BRONX,5743,203,
4774,BRONX,5747,605,
4775,BRONX,5906,331,
4776,BRONX,5919,436,
4777,BRONX,5907,352,
4778,BRONX,5920,500,
4779,BRONX,5759,573,
4780,BRONX,2215,339,
4781,BRONX,2215,481,
4782,BRONX,2215,407,
4783,BRONX,5716,362,
4784,BRONX,5716,500,
4785,BRONX,5726,673,
4786,BRONX,5738,366,
4787,BRONX,5739,257,
4788,BRONX,5787,177,
4789,BRONX,5799,73,
4790,BRONX,5799,32,
4791,BRONX,5798,86,
4792,BRONX,5796,135,
4793,BRONX,5723,100,
4794,BRONX,5723,94,
4795,BRONX,5723,88,
4796,BRONX,5724,685,
4797,BRONX,5725,767,
4798,BRONX,5725,776,
4799,BRONX,5750,357,
4803,BRONX,5700,87,
4804,BRONX,3237,67,
4805,BRONX,3253,20,
4806,BRONX,3256,5,
4807,BRONX,3253,23,
4808,BRONX,3256,30,
4809,BRONX,3256,31,
4810,BRONX,3256,99,
4811,BRONX,3256,98,
4812,BRONX,3256,97,
4813,BRONX,3256,89,
4814,BRONX,3253,91,
4815,BRONX,3256,84,
4816,BRONX,3256,150,
4817,BRONX,3256,144,
4818,BRONX,5703,168,
4819,BRONX,3256,200,
4820,BRONX,5703,175,
4821,BRONX,5703,179,
4822,BRONX,5703,183,
4823,BRONX,5703,186,
4824,BRONX,5706,1,
4825,BRONX,3254,5,
4826,BRONX,5707,10,
4827,BRONX,5707,13,
4828,BRONX,5754,1,
4829,BRONX,5754,5,
4830,BRONX,5755,25,
4831,BRONX,5755,28,
4832,BRONX,5760,100,
4833,BRONX,5760,112,
4834,BRONX,5761,444,
4835,BRONX,5766,775,
4836,BRONX,2215,465,
4837,BRONX,2215,535,
4838,BRONX,2215,534,
4839,BRONX,2215,546,
4840,BRONX,2215,549,
4841,BRONX,2215,512,
4842,BRONX,2215,561,
4843,BRONX,2215,326,
4844,BRONX,5705,36,
4845,BRONX,5704,50,
4846,BRONX,5707,40,
4847,BRONX,5706,7,
4851,BRONX,5722,475,
4852,BRONX,5788,119,
4853,BRONX,5787,137,
4854,BRONX,5787,148,
4855,BRONX,5787,154,
4856,BRONX,5795,537,
4857,BRONX,3263,104,
4858,BRONX,3263,98,
4859,BRONX,3263,185,
4860,BRONX,5785,247,
4861,BRONX,5786,139,
4862,BRONX,5792,422,
4863,BRONX,5793,467,
4864,BRONX,5796,117,
4865,BRONX,5796,129,
4866,BRONX,5743,198,
4867,BRONX,5716,264,
4868,BRONX,5716,287,
4869,BRONX,5745,305,
4870,BRONX,3271,101,
4871,BRONX,3271,125,
4872,BRONX,3271,185,
4873,BRONX,3271,227,
4874,BRONX,3271,132,
4875,BRONX,5738,353,
4876,BRONX,5738,353,
4877,BRONX,5715,180,
4878,BRONX,5759,358,
4879,BRONX,5759,364,
4880,BRONX,3254,65,
4881,BRONX,3255,65,
4882,BRONX,3263,292,
4883,BRONX,3263,284,
4884,BRONX,3246,80,
4885,BRONX,2215,237,
4886,BRONX,2215,61,
4887,BRONX,2215,431,
4888,BRONX,3263,58,
4889,BRONX,3263,50,
4890,BRONX,3271,36,
4891,BRONX,3271,34,
4892,BRONX,3271,210,
4893,BRONX,3252,268,
4894,BRONX,2215,470,
4895,BRONX,2215,42,
4899,BRONX,2215,442,
4900,BRONX,2215,337,
4901,BRONX,2215,337,
4902,BRONX,2215,591,
4903,BRONX,2215,586,
4904,BRONX,2215,195,
4905,BRONX,3260,50,
4906,BRONX,5703,160,
4907,BRONX,5703,165,
4908,BRONX,3267,1,
4909,BRONX,3267,11,
4910,BRONX,5737,61,
4911,BRONX,5754,90,
4912,BRONX,5783,300,
4913,BRONX,5783,312,
4914,BRONX,5783,312,
4915,BRONX,5755,56,
4916,BRONX,5754,72,
4917,BRONX,5755,19,
4918,BRONX,5784,340,
4919,BRONX,5791,388,
4920,BRONX,5792,445,
4921,BRONX,5792,449,
4922,BRONX,5760,150,
4923,BRONX,5767,830,
4924,BRONX,5796,115,
4925,BRONX,5796,107,
4926,BRONX,5792,430,
4927,BRONX,5798,77,
4928,BRONX,3262,77,
4929,BRONX,3270,113,
4930,BRONX,3271,2,
4931,BRONX,3271,128,
4932,BRONX,3270,49,
4933,BRONX,3270,46,
4934,BRONX,5773,290,
4935,BRONX,5767,798,
4936,BRONX,5771,41,
4937,BRONX,3258,190,
4938,BRONX,3263,225,
4939,BRONX,5904,267,
4940,BRONX,5909,152,
4941,BRONX,5907,362,
4942,BRONX,5908,203,
4943,BRONX,5920,510,
4947,BRONX,5920,687,
4948,BRONX,5780,7501,
4949,BRONX,3237,97,
4950,BRONX,3256,20,
4951,BRONX,3240,37,
4952,BRONX,5769,125,
4953,BRONX,5769,132,
4954,BRONX,5777,714,
4955,BRONX,5778,879,
4956,BRONX,5626,289,
4957,BRONX,5626,366,
4958,BRONX,5646,1,
4959,BRONX,5646,4,
4960,BRONX,5647,27,
4961,BRONX,5625,65,
4962,BRONX,5517,132,
4963,BRONX,5606,7505,
4964,BRONX,5597,24,
4965,BRONX,5479,48,
4966,BRONX,5606,1,
4967,BRONX,5431,9,
4968,BRONX,5517,61,
4969,BRONX,5419,127,
4970,BRONX,5607,143,
4971,BRONX,5607,146,
4972,BRONX,5606,1,
4973,BRONX,5501,7501,
4974,BRONX,5501,7501,
4975,BRONX,5501,7501,
4976,BRONX,5562,226,
4977,BRONX,5562,225,
4978,BRONX,5519,119,
4979,BRONX,5519,91,
4980,BRONX,5592,4,
4981,BRONX,5592,5,
4982,BRONX,5481,48,
4983,BRONX,5606,1,
4984,BRONX,5606,1,
4985,BRONX,5408,406,
4986,BRONX,5409,41,
4987,BRONX,5409,41,
4988,BRONX,5476,41,
4989,BRONX,5476,42,
4990,BRONX,4837,1,
4991,BRONX,4848,39,
4995,BRONX,4848,40,
4996,BRONX,4848,42,
4997,BRONX,4851,140,
4998,BRONX,4851,142,
4999,BRONX,4855,51,
5000,BRONX,4857,82,
5001,BRONX,5090,19,
5002,BRONX,4918,16,
5003,BRONX,5019,5,
5004,BRONX,5056,71,
5005,BRONX,5057,27,
5006,BRONX,4819,26,
5007,BRONX,4819,34,
5008,BRONX,4819,42,
5009,BRONX,4820,28,
5010,BRONX,4820,42,
5011,BRONX,4821,45,
5012,BRONX,4821,51,
5013,BRONX,4822,13,
5014,BRONX,4851,79,
5015,BRONX,4866,47,
5016,BRONX,4866,48,
5017,BRONX,4998,24,
5018,BRONX,5048,34,
5019,BRONX,4819,6,
5020,BRONX,4819,5,
5021,BRONX,4825,51,
5022,BRONX,4820,20,
5023,BRONX,4828,26,
5024,BRONX,4828,31,
5025,BRONX,4830,30,
5026,BRONX,4830,34,
5027,BRONX,4822,1,
5028,BRONX,4831,64,
5029,BRONX,4822,21,
5030,BRONX,4832,70,
5031,BRONX,4833,45,
5032,BRONX,4833,51,
5033,BRONX,4834,46,
5034,BRONX,4994,41,
5035,BRONX,4993,86,
5036,BRONX,4993,84,
5037,BRONX,4996,41,
5038,BRONX,5034,28,
5039,BRONX,4982,92,
5043,BRONX,4982,91,
5044,BRONX,4982,90,
5045,BRONX,4982,89,
5046,BRONX,5002,25,
5047,BRONX,5049,31,
5048,BRONX,4947,45,
5049,BRONX,4824,53,
5050,BRONX,4825,43,
5051,BRONX,4825,29,
5052,BRONX,4837,35,
5053,BRONX,4837,26,
5054,BRONX,4837,24,
5055,BRONX,4837,22,
5056,BRONX,4847,39,
5057,BRONX,4848,10,
5058,BRONX,4848,11,
5059,BRONX,4848,12,
5060,BRONX,4870,40,
5061,BRONX,4870,41,
5062,BRONX,4903,22,
5063,BRONX,4903,21,
5064,BRONX,4903,20,
5065,BRONX,4826,40,
5066,BRONX,4825,59,
5067,BRONX,4826,32,
5068,BRONX,4825,68,
5069,BRONX,4825,73,
5070,BRONX,4825,80,
5071,BRONX,4838,21,
5072,BRONX,4838,20,
5073,BRONX,4837,1,
5074,BRONX,4838,14,
5075,BRONX,4849,19,
5076,BRONX,4872,33,
5077,BRONX,4826,74,
5078,BRONX,4826,81,
5079,BRONX,4827,13,
5080,BRONX,4839,17,
5081,BRONX,4838,82,
5082,BRONX,4838,1,
5083,BRONX,4849,45,
5084,BRONX,4849,79,
5085,BRONX,4873,113,
5086,BRONX,4828,15,
5087,BRONX,4827,78,
5091,BRONX,4827,80,
5092,BRONX,4827,81,
5093,BRONX,4840,21,
5094,BRONX,4851,36,
5095,BRONX,4850,51,
5096,BRONX,4850,52,
5097,BRONX,4850,66,
5098,BRONX,4861,64,
5099,BRONX,4828,50,
5100,BRONX,4840,154,
5101,BRONX,4840,156,
5102,BRONX,4840,61,
5103,BRONX,4852,23,
5104,BRONX,4831,58,
5105,BRONX,4831,55,
5106,BRONX,4831,48,
5107,BRONX,4842,35,
5108,BRONX,4842,32,
5109,BRONX,4842,29,
5110,BRONX,4841,61,
5111,BRONX,4841,64,
5112,BRONX,4841,66,
5113,BRONX,4841,68,
5114,BRONX,4864,25,
5115,BRONX,4842,77,
5116,BRONX,4833,28,
5117,BRONX,4844,31,
5118,BRONX,4855,14,
5119,BRONX,4866,46,
5120,BRONX,4865,169,
5121,BRONX,4865,174,
5122,BRONX,4834,44,
5123,BRONX,4833,58,
5124,BRONX,4833,64,
5125,BRONX,4834,33,
5126,BRONX,4834,14,
5127,BRONX,4845,31,
5128,BRONX,4855,57,
5129,BRONX,4856,39,
5130,BRONX,4866,62,
5131,BRONX,4878,73,
5132,BRONX,4834,172,
5133,BRONX,4834,173,
5134,BRONX,4834,174,
5135,BRONX,4834,175,
5139,BRONX,4835,18,
5140,BRONX,4834,82,
5141,BRONX,4834,81,
5142,BRONX,4834,83,
5143,BRONX,4857,77,
5144,BRONX,4857,24,
5145,BRONX,4867,61,
5146,BRONX,4867,62,
5147,BRONX,4867,68,
5148,BRONX,4835,54,
5149,BRONX,4994,36,
5150,BRONX,4835,59,
5151,BRONX,4835,59,
5152,BRONX,4835,59,
5153,BRONX,4994,23,
5154,BRONX,4835,70,
5155,BRONX,4994,17,
5156,BRONX,4994,11,
5157,BRONX,4994,7,
5158,BRONX,4994,5,
5159,BRONX,4997,51,
5160,BRONX,4997,51,
5161,BRONX,4995,39,
5162,BRONX,4995,22,
5163,BRONX,4995,118,
5164,BRONX,4995,11,
5165,BRONX,4995,9,
5166,BRONX,4995,7,
5167,BRONX,4994,80,
5168,BRONX,4995,47,
5169,BRONX,4995,74,
5170,BRONX,4998,66,
5171,BRONX,4996,60,
5172,BRONX,4996,69,
5173,BRONX,5038,32,
5174,BRONX,5039,35,
5175,BRONX,4999,66,
5176,BRONX,5045,3,
5177,BRONX,4892,22,
5178,BRONX,4892,23,
5179,BRONX,4892,25,
5180,BRONX,5043,1,
5181,BRONX,5044,30,
5182,BRONX,5047,6,
5183,BRONX,5047,14,
5187,BRONX,5047,23,
5188,BRONX,5050,61,
5189,BRONX,5050,59,
5190,BRONX,4829,33,
5191,BRONX,4831,35,
5192,BRONX,5040,43,
5193,BRONX,5040,42,
5194,BRONX,5040,34,
5195,BRONX,4987,34,
5196,BRONX,5099,108,
5197,BRONX,5099,19,
5198,BRONX,4958,12,
5199,BRONX,4899,3,
5200,BRONX,5071,52,
5201,BRONX,4861,3,
5202,BRONX,4873,37,
5203,BRONX,4873,38,
5204,BRONX,5039,48,
5205,BRONX,5039,50,
5206,BRONX,5039,52,
5207,BRONX,5039,67,
5208,BRONX,5042,7,
5209,BRONX,4968,50,
5210,BRONX,4968,52,
5211,BRONX,4939,97,
5212,BRONX,4939,98,
5213,BRONX,5028,15,
5214,BRONX,5099,64,
5215,BRONX,5043,9,
5216,BRONX,5039,7,
5217,BRONX,5090,10,
5218,BRONX,5022,126,
5219,BRONX,5022,127,
5220,BRONX,4569,5,
5221,BRONX,4550,27,
5222,BRONX,4507,1,
5223,BRONX,4429,35,
5224,BRONX,4547,1,
5225,BRONX,4511,32,
5226,BRONX,4548,1,
5227,BRONX,4512,31,
5228,BRONX,4352,1,
5229,BRONX,3334,22,
5230,BRONX,3341,30,
5231,BRONX,3341,34,
5235,BRONX,3342,1,
5236,BRONX,3343,1,
5237,BRONX,3343,5,
5238,BRONX,3343,7,
5239,BRONX,3335,159,
5240,BRONX,3336,27,
5241,BRONX,3344,5,
5242,BRONX,3328,117,
5243,BRONX,3344,14,
5244,BRONX,3328,108,
5245,BRONX,3328,102,
5246,BRONX,3329,1,
5247,BRONX,3329,25,
5248,BRONX,4337,32,
5249,BRONX,4340,86,
5250,BRONX,4340,7502,
5251,BRONX,4506,1,
5252,BRONX,4506,1,
5253,BRONX,4506,40,
5254,BRONX,4506,40,
5255,BRONX,4352,10,
5256,BRONX,4440,7,
5257,BRONX,4440,14,
5258,BRONX,4439,25,
5259,BRONX,4512,60,
5260,BRONX,4512,41,
5261,BRONX,4513,27,
5262,BRONX,4550,7,
5263,BRONX,4549,1,
5264,BRONX,4571,40,
5265,BRONX,4604,24,
5266,BRONX,4661,71,
5267,BRONX,4672,39,
5268,BRONX,4672,40,
5269,BRONX,4665,9,
5270,BRONX,4678,42,
5271,BRONX,4600,15,
5272,BRONX,4600,14,
5273,BRONX,4632,6,
5274,BRONX,4507,38,
5275,BRONX,4337,18,
5276,BRONX,4340,18,
5277,BRONX,4340,25,
5278,BRONX,4340,37,
5279,BRONX,4424,12,
5283,BRONX,4424,22,
5284,BRONX,4427,7,
5285,BRONX,4427,17,
5286,BRONX,4506,1,
5287,BRONX,4506,1,
5288,BRONX,4506,40,
5289,BRONX,4506,40,
5290,BRONX,4506,40,
5291,BRONX,4506,40,
5292,BRONX,4593,8,
5293,BRONX,4593,9,
5294,BRONX,4593,10,
5295,BRONX,4641,10,
5296,BRONX,4641,20,
5297,BRONX,4645,1,
5298,BRONX,4645,8,
5299,BRONX,4645,9,
5300,BRONX,4645,19,
5301,BRONX,4645,28,
5302,BRONX,4649,21,
5303,BRONX,4649,31,
5304,BRONX,4649,41,
5305,BRONX,4653,15,
5306,BRONX,4653,41,
5307,BRONX,4543,21,
5308,BRONX,4594,1,
5309,BRONX,4594,48,
5310,BRONX,4660,33,
5311,BRONX,4660,32,
5312,BRONX,4343,1,
5313,BRONX,4344,19,
5314,BRONX,4343,1,
5315,BRONX,4430,28,
5316,BRONX,4433,1,
5317,BRONX,4434,10,
5318,BRONX,4434,11,
5319,BRONX,4434,14,
5320,BRONX,4433,49,
5321,BRONX,4433,43,
5322,BRONX,4433,37,
5323,BRONX,4510,28,
5324,BRONX,4569,8,
5325,BRONX,4568,41,
5326,BRONX,4569,20,
5327,BRONX,4568,34,
5331,BRONX,4596,51,
5332,BRONX,4597,21,
5333,BRONX,4600,19,
5334,BRONX,3331,10,
5335,BRONX,3332,72,
5336,BRONX,3331,20,
5337,BRONX,3332,68,
5338,BRONX,3331,26,
5339,BRONX,3331,39,
5340,BRONX,3332,42,
5341,BRONX,3353,17,
5342,BRONX,3349,27,
5343,BRONX,3353,33,
5344,BRONX,3350,40,
5345,BRONX,3354,5,
5346,BRONX,3350,34,
5347,BRONX,3354,9,
5348,BRONX,3354,14,
5349,BRONX,3354,14,
5350,BRONX,3354,14,
5351,BRONX,3355,1,
5352,BRONX,3355,16,
5353,BRONX,3351,44,
5354,BRONX,3352,90,
5355,BRONX,3355,90,
5356,BRONX,3352,69,
5357,BRONX,3355,96,
5358,BRONX,3355,98,
5359,BRONX,3352,68,
5360,BRONX,3352,66,
5361,BRONX,3352,63,
5362,BRONX,3352,61,
5363,BRONX,3355,104,
5364,BRONX,3355,109,
5365,BRONX,3352,45,
5366,BRONX,3356,164,
5367,BRONX,3356,178,
5368,BRONX,3356,146,
5369,BRONX,3356,180,
5370,BRONX,3356,140,
5371,BRONX,3356,185,
5372,BRONX,3327,142,
5373,BRONX,3327,141,
5374,BRONX,3327,67,
5375,BRONX,3327,132,
5379,BRONX,3327,126,
5380,BRONX,3327,124,
5381,BRONX,3328,135,
5382,BRONX,3328,1,
5383,BRONX,3328,143,
5384,BRONX,3328,50,
5385,BRONX,3328,46,
5386,BRONX,3328,147,
5387,BRONX,3328,152,
5388,BRONX,3328,155,
5389,BRONX,3328,39,
5390,BRONX,3328,158,
5391,BRONX,3329,40,
5392,BRONX,3329,10,
5393,BRONX,3329,60,
5394,BRONX,3329,20,
5395,BRONX,3329,58,
5396,BRONX,3353,7,
5397,BRONX,3353,1,
5398,BRONX,3357,1,
5399,BRONX,3357,252,
5400,BRONX,3330,73,
5401,BRONX,3357,248,
5402,BRONX,3341,83,
5403,BRONX,3341,10,
5404,BRONX,3341,11,
5405,BRONX,3349,23,
5406,BRONX,3350,1,
5407,BRONX,3350,44,
5408,BRONX,3349,24,
5409,BRONX,3354,1,
5410,BRONX,3354,47,
5411,BRONX,3353,34,
5412,BRONX,3341,44,
5413,BRONX,3341,57,
5414,BRONX,3342,51,
5415,BRONX,3342,47,
5416,BRONX,3343,100,
5417,BRONX,3343,97,
5418,BRONX,3343,42,
5419,BRONX,3350,23,
5420,BRONX,3336,19,
5421,BRONX,3326,129,
5422,BRONX,3336,24,
5423,BRONX,3327,75,
5427,BRONX,3326,134,
5428,BRONX,3326,155,
5429,BRONX,3326,142,
5430,BRONX,3326,150,
5431,BRONX,3326,45,
5432,BRONX,3326,32,
5433,BRONX,3326,35,
5434,BRONX,3347,36,
5435,BRONX,3348,81,
5436,BRONX,3351,35,
5437,BRONX,3355,27,
5438,BRONX,3355,80,
5439,BRONX,3355,37,
5440,BRONX,3327,63,
5441,BRONX,3326,69,
5442,BRONX,3356,52,
5443,BRONX,3356,95,
5444,BRONX,3356,96,
5445,BRONX,4641,60,
5446,BRONX,3328,97,
5447,BRONX,4657,87,
5448,BRONX,4657,86,
5449,BRONX,4657,85,
5450,BRONX,3329,83,
5451,BRONX,3329,64,
5452,BRONX,4647,96,
5453,BRONX,4647,94,
5454,BRONX,4647,92,
5455,BRONX,4661,27,
5456,BRONX,4661,75,
5457,BRONX,4671,64,
5458,BRONX,4662,24,
5459,BRONX,4662,81,
5460,BRONX,4662,80,
5461,BRONX,4662,79,
5462,BRONX,4662,78,
5463,BRONX,4662,77,
5464,BRONX,4661,60,
5465,BRONX,4661,64,
5466,BRONX,4663,23,
5467,BRONX,4664,28,
5468,BRONX,4665,27,
5469,BRONX,4665,126,
5470,BRONX,4665,126,
5471,BRONX,4676,29,
5475,BRONX,4676,5,
5476,BRONX,4665,175,
5477,BRONX,4666,74,
5478,BRONX,4677,51,
5479,BRONX,4677,53,
5480,BRONX,4654,7,
5481,BRONX,4655,1,
5482,BRONX,4667,59,
5483,BRONX,4667,60,
5484,BRONX,4668,44,
5485,BRONX,4668,42,
5486,BRONX,4667,65,
5487,BRONX,4667,66,
5488,BRONX,4667,74,
5489,BRONX,4667,75,
5490,BRONX,4678,66,
5491,BRONX,4679,1,
5492,BRONX,4655,11,
5493,BRONX,4655,34,
5494,BRONX,4655,35,
5495,BRONX,4655,36,
5496,BRONX,4655,37,
5497,BRONX,4655,38,
5498,BRONX,4656,150,
5499,BRONX,4669,38,
5500,BRONX,4669,37,
5501,BRONX,4668,73,
5502,BRONX,4668,1,
5503,BRONX,4679,73,
5504,BRONX,4679,73,
5505,BRONX,4656,1,
5506,BRONX,4824,42,
5507,BRONX,4824,24,
5508,BRONX,4656,34,
5509,BRONX,4836,42,
5510,BRONX,4669,71,
5511,BRONX,4669,72,
5512,BRONX,4847,4,
5513,BRONX,3328,8,
5514,BRONX,3328,3,
5515,BRONX,3344,36,
5516,BRONX,3343,212,
5517,BRONX,3344,76,
5518,BRONX,3343,204,
5519,BRONX,3343,170,
5523,BRONX,3356,3,
5524,BRONX,3343,180,
5525,BRONX,3356,85,
5526,BRONX,3356,107,
5527,BRONX,3328,130,
5528,BRONX,3326,8,
5529,BRONX,3326,1,
5530,BRONX,3326,118,
5531,BRONX,3335,110,
5532,BRONX,3335,142,
5533,BRONX,3335,135,
5534,BRONX,3335,1,
5535,BRONX,3335,50,
5536,BRONX,3335,46,
5537,BRONX,3335,42,
5538,BRONX,3335,41,
5539,BRONX,3326,113,
5540,BRONX,3326,111,
5541,BRONX,3334,53,
5542,BRONX,3333,1,
5543,BRONX,3333,63,
5544,BRONX,3332,81,
5545,BRONX,3331,1,
5546,BRONX,3331,82,
5547,BRONX,3326,105,
5548,BRONX,3326,100,
5549,BRONX,3326,18,
5550,BRONX,3324,29,
5551,BRONX,3324,41,
5552,BRONX,3324,45,
5553,BRONX,3324,19,
5554,BRONX,3324,16,
5555,BRONX,3324,51,
